x den vel pres
0.000625 0.445 0.698 4
0.001875 0.445 0.698 4
0.003125 0.445 0.698 4
0.004375 0.445 0.698 4
0.005625 0.445 0.698 4
0.006875 0.445 0.698 4
0.008125 0.445 0.698 4
0.009375 0.445 0.698 4
0.010625 0.445 0.698 4
0.011875 0.445 0.698 4
0.013125 0.445 0.698 4
0.014375 0.445 0.698 4
0.015625 0.445 0.698 4
0.016875 0.445 0.698 4
0.018125 0.445 0.698 4
0.019375 0.445 0.698 4
0.020625 0.445 0.698 4
0.021875 0.445 0.698 4
0.023125 0.445 0.698 4
0.024375 0.445 0.698 4
0.025625 0.445 0.698 4
0.026875 0.445 0.698 4
0.028125 0.445 0.698 4
0.029375 0.445 0.698 4
0.030625 0.445 0.698 4
0.031875 0.445 0.698 4
0.033125 0.445 0.698 4
0.034375 0.445 0.698 4
0.035625 0.445 0.698 4
0.036875 0.445 0.698 4
0.038125 0.445 0.698 4
0.039375 0.445 0.698 4
0.040625 0.445 0.698 4
0.041875 0.445 0.698 4
0.043125 0.445 0.698 4
0.044375 0.445 0.698 4
0.045625 0.445 0.698 4
0.046875 0.445 0.698 4
0.048125 0.445 0.698 4
0.049375 0.445 0.698 4
0.050625 0.445 0.698 4
0.051875 0.445 0.698 4
0.053125 0.445 0.698 4
0.054375 0.445 0.698 4
0.055625 0.445 0.698 4
0.056875 0.445 0.698 4
0.058125 0.445 0.698 4
0.059375 0.445 0.698 4
0.060625 0.445 0.698 4
0.061875 0.445 0.698 4
0.063125 0.445 0.698 4
0.064375 0.445 0.698 4
0.065625 0.445 0.698 4
0.066875 0.445 0.698 4
0.068125 0.445 0.698 4
0.069375 0.445 0.698 4
0.070625 0.445 0.698 4
0.071875 0.445 0.698 4
0.073125 0.445 0.698001 4
0.074375 0.445 0.698002 4
0.075625 0.445 0.698003 3.99999
0.076875 0.444999 0.698006 3.99999
0.078125 0.444999 0.698011 3.99998
0.079375 0.444997 0.698021 3.99997
0.080625 0.444995 0.698037 3.99994
0.081875 0.444992 0.698064 3.9999
0.083125 0.444986 0.69811 3.99983
0.084375 0.444977 0.698186 3.99971
0.085625 0.444961 0.69831 3.99951
0.086875 0.444936 0.698506 3.9992
0.088125 0.444898 0.698813 3.99872
0.089375 0.444839 0.69928 3.99798
0.090625 0.444752 0.699977 3.99688
0.091875 0.444625 0.700993 3.99528
0.093125 0.444443 0.702439 3.993
0.094375 0.444193 0.704434 3.98985
0.095625 0.443868 0.70703 3.98577
0.096875 0.443472 0.710197 3.98079
0.098125 0.44301 0.71389 3.97498
0.099375 0.442489 0.718061 3.96844
0.100625 0.441915 0.722662 3.96123
0.101875 0.441294 0.72764 3.95344
0.103125 0.440633 0.732948 3.94516
0.104375 0.439938 0.738539 3.93644
0.105625 0.439213 0.744373 3.92737
0.106875 0.438464 0.750412 3.91799
0.108125 0.437694 0.756624 3.90837
0.109375 0.436908 0.762981 3.89854
0.110625 0.436108 0.769459 3.88855
0.111875 0.435296 0.776039 3.87842
0.113125 0.434475 0.782705 3.86818
0.114375 0.433647 0.789442 3.85786
0.115625 0.432812 0.79624 3.84747
0.116875 0.431972 0.80309 3.83702
0.118125 0.431129 0.809984 3.82653
0.119375 0.430281 0.816916 3.81601
0.120625 0.429432 0.82388 3.80547
0.121875 0.42858 0.830873 3.7949
0.123125 0.427726 0.83789 3.78433
0.124375 0.426872 0.844929 3.77374
0.125625 0.426016 0.851987 3.76316
0.126875 0.425159 0.859062 3.75257
0.128125 0.424302 0.866153 3.74198
0.129375 0.423445 0.873259 3.7314
0.130625 0.422588 0.880377 3.72083
0.131875 0.42173 0.887506 3.71026
0.133125 0.420873 0.894646 3.69971
0.134375 0.420016 0.901796 3.68916
0.135625 0.419159 0.908955 3.67863
0.136875 0.418303 0.916122 3.66812
0.138125 0.417447 0.923296 3.65761
0.139375 0.416592 0.930478 3.64713
0.140625 0.415737 0.937666 3.63666
0.141875 0.414883 0.94486 3.6262
0.143125 0.41403 0.952059 3.61577
0.144375 0.413178 0.959264 3.60535
0.145625 0.412326 0.966473 3.59495
0.146875 0.411475 0.973687 3.58457
0.148125 0.410626 0.980905 3.57421
0.149375 0.409777 0.988127 3.56387
0.150625 0.408929 0.995352 3.55356
