x den vel pres
0.000625 0.444677 0.701046 5.59431
0.001875 0.444493 0.702788 5.59106
0.003125 0.444258 0.705 5.58694
0.004375 0.443982 0.707615 5.58207
0.005625 0.443643 0.710819 5.5761
0.006875 0.44325 0.714538 5.56918
0.008125 0.44281 0.718702 5.56145
0.009375 0.442326 0.72328 5.55295
0.010625 0.441805 0.728228 5.54378
0.011875 0.441249 0.7335 5.53403
0.013125 0.440665 0.739053 5.52377
0.014375 0.440055 0.744848 5.51308
0.015625 0.439425 0.750849 5.50203
0.016875 0.438777 0.757026 5.49068
0.018125 0.438115 0.763351 5.47907
0.019375 0.43744 0.769802 5.46726
0.020625 0.436754 0.776358 5.45527
0.021875 0.436061 0.783004 5.44314
0.023125 0.43536 0.789726 5.4309
0.024375 0.434653 0.796512 5.41857
0.025625 0.433942 0.803353 5.40616
0.026875 0.433227 0.810241 5.39369
0.028125 0.432508 0.81717 5.38117
0.029375 0.431787 0.824134 5.36861
0.030625 0.431064 0.831129 5.35602
0.031875 0.430338 0.838151 5.34341
0.033125 0.429612 0.845196 5.33078
0.034375 0.428884 0.852262 5.31814
0.035625 0.428155 0.859347 5.30549
0.036875 0.427426 0.866449 5.29284
0.038125 0.426696 0.873565 5.28019
0.039375 0.425965 0.880696 5.26754
0.040625 0.425234 0.887839 5.25489
0.041875 0.424503 0.894994 5.24225
0.043125 0.423772 0.90216 5.22961
0.044375 0.423041 0.909335 5.21699
0.045625 0.42231 0.916519 5.20437
0.046875 0.421579 0.923712 5.19177
0.048125 0.420849 0.930912 5.17918
0.049375 0.420119 0.938119 5.1666
0.050625 0.419389 0.945334 5.15404
0.051875 0.418659 0.952554 5.14149
0.053125 0.41793 0.95978 5.12896
0.054375 0.417201 0.967012 5.11644
0.055625 0.416473 0.974249 5.10395
0.056875 0.415746 0.98149 5.09147
0.058125 0.415019 0.988736 5.07901
0.059375 0.414292 0.995987 5.06657
0.060625 0.413566 1.00324 5.05414
0.061875 0.412841 1.0105 5.04174
0.063125 0.412117 1.01776 5.02936
0.064375 0.411393 1.02503 5.01699
0.065625 0.41067 1.03229 5.00465
0.066875 0.409947 1.03957 4.99233
0.068125 0.409226 1.04684 4.98003
0.069375 0.408505 1.05412 4.96775
0.070625 0.407784 1.0614 4.9555
0.071875 0.407065 1.06868 4.94326
0.073125 0.406346 1.07596 4.93105
0.074375 0.405629 1.08325 4.91886
0.075625 0.404912 1.09054 4.90669
0.076875 0.404195 1.09783 4.89454
0.078125 0.40348 1.10512 4.88242
0.079375 0.402766 1.11241 4.87032
0.080625 0.402052 1.11971 4.85824
0.081875 0.401339 1.12701 4.84619
0.083125 0.400627 1.13431 4.83415
