x den vel pres
0.005 0.412974 1.01903 5.40583
0.015 0.410874 1.04074 5.36753
0.025 0.408092 1.06962 5.31695
0.035 0.405057 1.10129 5.26192
0.045 0.401901 1.13442 5.2049
0.055 0.39867 1.16854 5.14671
0.065 0.395387 1.20345 5.08777
0.075 0.392063 1.23901 5.02832
0.085 0.388712 1.27511 4.96857
0.095 0.385344 1.31164 4.90874
0.105 0.381969 1.34849 4.849
0.115 0.378598 1.38557 4.78953
0.125 0.37524 1.42276 4.7305
0.135 0.371904 1.45997 4.67209
0.145 0.368601 1.49707 4.61445
0.155 0.365339 1.53397 4.55773
0.165 0.362128 1.57055 4.50209
0.175 0.358976 1.60671 4.44767
0.185 0.355892 1.64234 4.3946
0.195 0.352885 1.67732 4.34303
0.205 0.349962 1.71154 4.29309
0.215 0.347133 1.74489 4.24489
0.225 0.344404 1.77726 4.19855
0.235 0.341784 1.80854 4.15419
0.245 0.339279 1.83863 4.11191
0.255 0.336896 1.86742 4.07179
0.265 0.334641 1.89481 4.03394
0.275 0.332518 1.92073 3.9984
0.285 0.330532 1.9451 3.96524
0.295 0.328686 1.96785 3.93448
0.305 0.326982 1.98894 3.90616
0.315 0.32542 2.00834 3.88027
0.325 0.324 2.02604 3.85678
0.335 0.32272 2.04204 3.83564
0.345 0.321576 2.05637 3.8168
0.355 0.320564 2.06908 3.80016
0.365 0.319676 2.08022 3.78561
0.375 0.318907 2.0899 3.77302
0.385 0.318248 2.09819 3.76226
0.395 0.31769 2.1052 3.75318
0.405 0.317225 2.11105 3.74562
0.415 0.316843 2.11585 3.73941
0.425 0.316536 2.11973 3.73441
0.435 0.316296 2.12281 3.73045
0.445 0.316115 2.12518 3.72739
0.455 0.31599 2.12696 3.72509
0.465 0.315915 2.12824 3.72344
0.475 0.315891 2.12911 3.72232
0.485 0.31592 2.12964 3.72162
0.495 0.316008 2.1299 3.72128
0.505 0.316166 2.12994 3.72121
0.515 0.316413 2.12981 3.72136
0.525 0.316773 2.12956 3.72168
0.535 0.317282 2.1292 3.72213
0.545 0.317988 2.12877 3.72267
0.555 0.318951 2.12829 3.72327
0.565 0.32025 2.12777 3.72393
0.575 0.321983 2.12722 3.72462
0.585 0.324271 2.12666 3.72534
0.595 0.327258 2.12609 3.72606
0.605 0.331116 2.12552 3.7268
0.615 0.336046 2.12495 3.72754
0.625 0.342276 2.12438 3.72828
0.635 0.350058 2.12382 3.72902
0.645 0.359671 2.12327 3.72976
0.655 0.371408 2.12273 3.7305
0.665 0.385573 2.1222 3.73125
0.675 0.402473 2.12168 3.732
0.685 0.422397 2.12118 3.73276
0.695 0.445615 2.12068 3.73354
0.705 0.472353 2.1202 3.73433
0.715 0.502783 2.11973 3.73514
0.725 0.537006 2.11927 3.73598
0.735 0.575043 2.11883 3.73684
0.745 0.616819 2.11839 3.73773
0.755 0.662157 2.11795 3.73863
0.765 0.710775 2.1175 3.73952
0.775 0.762284 2.11701 3.74032
0.785 0.816188 2.11641 3.74091
0.795 0.871883 2.11561 3.74103
0.805 0.928656 2.11442 3.74023
0.815 0.985675 2.11254 3.73775
0.825 1.04196 2.10952 3.73239
0.835 1.09637 2.10466 3.72229
0.845 1.14749 2.09696 3.70471
0.855 1.19363 2.085 3.67581
0.865 1.23272 2.06686 3.63043
0.875 1.26224 2.03997 3.56198
0.885 1.27926 2.00104 3.46265
0.895 1.28056 1.94602 3.324
0.905 1.26304 1.87017 3.13841
0.915 1.22434 1.76843 2.90132
0.925 1.16383 1.63618 2.6142
0.935 1.08358 1.4706 2.28735
0.945 0.988988 1.27273 1.94097
0.955 0.888435 1.04994 1.6027
0.965 0.791725 0.817551 1.30126
0.975 0.707889 0.598124 1.05883
0.985 0.643813 0.418075 0.887059
0.995 0.605647 0.306681 0.791997
