x den vel pres
0.000625 0.445 0.698 4.8
0.001875 0.445 0.698 4.8
0.003125 0.445 0.698 4.8
0.004375 0.445 0.698 4.8
0.005625 0.445 0.698 4.8
0.006875 0.445 0.698 4.8
0.008125 0.445 0.698 4.8
0.009375 0.445 0.698 4.8
0.010625 0.445 0.698 4.8
0.011875 0.445 0.698 4.8
0.013125 0.445 0.698 4.8
0.014375 0.445 0.698 4.8
0.015625 0.445 0.698 4.8
0.016875 0.445 0.698 4.8
0.018125 0.445 0.698 4.8
0.019375 0.445 0.698 4.8
0.020625 0.445 0.698 4.8
0.021875 0.445 0.698 4.8
0.023125 0.445 0.698 4.8
0.024375 0.445 0.698001 4.8
0.025625 0.445 0.698001 4.8
0.026875 0.445 0.698003 4.8
0.028125 0.444999 0.698005 4.79999
0.029375 0.444999 0.698008 4.79999
0.030625 0.444998 0.698015 4.79997
0.031875 0.444997 0.698027 4.79995
0.033125 0.444995 0.698046 4.79992
0.034375 0.444991 0.698079 4.79986
0.035625 0.444985 0.698134 4.79977
0.036875 0.444975 0.698222 4.79962
0.038125 0.444958 0.698363 4.79937
0.039375 0.444933 0.698583 4.79899
0.040625 0.444895 0.698921 4.79841
0.041875 0.444836 0.699429 4.79753
0.043125 0.444751 0.700176 4.79624
0.044375 0.444628 0.701251 4.79438
0.045625 0.444455 0.702762 4.79177
0.046875 0.444219 0.704823 4.78821
0.048125 0.443916 0.707472 4.78364
0.049375 0.44355 0.710677 4.77812
0.050625 0.443126 0.714394 4.77172
0.051875 0.442648 0.71858 4.76452
0.053125 0.442124 0.723184 4.75662
0.054375 0.441557 0.72816 4.74809
0.055625 0.440954 0.733461 4.73901
0.056875 0.44032 0.739043 4.72947
0.058125 0.439659 0.744865 4.71954
0.059375 0.438976 0.750892 4.70928
0.060625 0.438274 0.757092 4.69874
0.061875 0.437557 0.763438 4.68798
0.063125 0.436826 0.769907 4.67703
0.064375 0.436085 0.776479 4.66592
0.065625 0.435336 0.783138 4.65469
0.066875 0.434578 0.789871 4.64336
0.068125 0.433815 0.796667 4.63196
0.069375 0.433048 0.803515 4.62048
0.070625 0.432276 0.810409 4.60895
0.071875 0.431501 0.817342 4.59739
0.073125 0.430723 0.824309 4.58579
0.074375 0.429943 0.831306 4.57417
0.075625 0.429161 0.838328 4.56253
0.076875 0.428378 0.845373 4.55088
0.078125 0.427594 0.852438 4.53922
0.079375 0.426809 0.859521 4.52756
0.080625 0.426023 0.86662 4.51589
0.081875 0.425237 0.873734 4.50423
0.083125 0.42445 0.880861 4.49257
0.084375 0.423664 0.888 4.48092
0.085625 0.422877 0.895151 4.46928
0.086875 0.42209 0.902311 4.45764
0.088125 0.421304 0.909481 4.44602
0.089375 0.420518 0.91666 4.43441
0.090625 0.419732 0.923846 4.42281
0.091875 0.418946 0.93104 4.41122
0.093125 0.418161 0.938241 4.39965
0.094375 0.417376 0.945449 4.3881
0.095625 0.416592 0.952662 4.37656
0.096875 0.415809 0.95988 4.36504
0.098125 0.415026 0.967104 4.35354
0.099375 0.414243 0.974333 4.34205
0.100625 0.413462 0.981567 4.33059
0.101875 0.412681 0.988804 4.31914
0.103125 0.411901 0.996046 4.30772
0.104375 0.411122 1.00329 4.29631
0.105625 0.410343 1.01054 4.28492
0.106875 0.409565 1.01779 4.27356
0.108125 0.408788 1.02505 4.26221
0.109375 0.408012 1.03231 4.25089
0.110625 0.407237 1.03957 4.23959
0.111875 0.406463 1.04683 4.22831
0.113125 0.40569 1.0541 4.21705
0.114375 0.404917 1.06137 4.20581
0.115625 0.404146 1.06864 4.1946
0.116875 0.403375 1.07591 4.18341
0.118125 0.402606 1.08318 4.17224
0.119375 0.401837 1.09046 4.16109
0.120625 0.40107 1.09774 4.14997
0.121875 0.400303 1.10502 4.13887
0.123125 0.399538 1.1123 4.12779
0.124375 0.398773 1.11958 4.11674
0.125625 0.398009 1.12687 4.10571
0.126875 0.397247 1.13415 4.0947
0.128125 0.396486 1.14144 4.08372
0.129375 0.395725 1.14873 4.07276
0.130625 0.394966 1.15602 4.06182
0.131875 0.394208 1.16331 4.05091
0.133125 0.39345 1.1706 4.04002
0.134375 0.392694 1.17789 4.02915
0.135625 0.391939 1.18518 4.01831
0.136875 0.391185 1.19248 4.00749
0.138125 0.390432 1.19977 3.9967
0.139375 0.389681 1.20707 3.98593
0.140625 0.38893 1.21436 3.97518
0.141875 0.38818 1.22166 3.96446
0.143125 0.387432 1.22896 3.95377
0.144375 0.386685 1.23625 3.94309
0.145625 0.385938 1.24355 3.93244
0.146875 0.385193 1.25085 3.92182
0.148125 0.384449 1.25814 3.91122
0.149375 0.383706 1.26544 3.90064
0.150625 0.382965 1.27274 3.89009
0.151875 0.382224 1.28004 3.87956
0.153125 0.381485 1.28734 3.86906
0.154375 0.380746 1.29464 3.85858
0.155625 0.380009 1.30193 3.84812
0.156875 0.379273 1.30923 3.83769
0.158125 0.378538 1.31653 3.82729
0.159375 0.377805 1.32383 3.81691
0.160625 0.377072 1.33113 3.80655
0.161875 0.376341 1.33842 3.79621
0.163125 0.37561 1.34572 3.78591
0.164375 0.374881 1.35302 3.77562
0.165625 0.374153 1.36032 3.76536
0.166875 0.373427 1.36761 3.75513
0.168125 0.372701 1.37491 3.74492
0.169375 0.371977 1.38221 3.73473
0.170625 0.371253 1.3895 3.72457
0.171875 0.370531 1.3968 3.71443
0.173125 0.36981 1.40409 3.70432
0.174375 0.369091 1.41138 3.69423
0.175625 0.368372 1.41868 3.68416
0.176875 0.367655 1.42597 3.67412
0.178125 0.366939 1.43326 3.66411
0.179375 0.366224 1.44055 3.65412
0.180625 0.36551 1.44784 3.64415
0.181875 0.364797 1.45513 3.63421
0.183125 0.364086 1.46242 3.62429
0.184375 0.363376 1.46971 3.6144
0.185625 0.362667 1.47699 3.60453
0.186875 0.361959 1.48428 3.59468
0.188125 0.361253 1.49156 3.58486
0.189375 0.360547 1.49884 3.57507
0.190625 0.359843 1.50613 3.5653
0.191875 0.35914 1.51341 3.55555
0.193125 0.358439 1.52069 3.54583
0.194375 0.357738 1.52796 3.53613
0.195625 0.357039 1.53524 3.52646
0.196875 0.356341 1.54252 3.51681
0.198125 0.355644 1.54979 3.50719
0.199375 0.354949 1.55706 3.49759
0.200625 0.354255 1.56433 3.48802
0.201875 0.353562 1.5716 3.47847
0.203125 0.35287 1.57886 3.46895
0.204375 0.35218 1.58613 3.45945
0.205625 0.35149 1.59339 3.44998
0.206875 0.350803 1.60065 3.44053
0.208125 0.350116 1.60791 3.43111
0.209375 0.349431 1.61516 3.42171
0.210625 0.348747 1.62241 3.41234
0.211875 0.348065 1.62966 3.40299
0.213125 0.347383 1.63691 3.39367
0.214375 0.346704 1.64415 3.38438
0.215625 0.346025 1.65139 3.37511
0.216875 0.345348 1.65863 3.36587
0.218125 0.344673 1.66586 3.35666
0.219375 0.343998 1.67309 3.34747
0.220625 0.343326 1.68031 3.33831
0.221875 0.342655 1.68753 3.32918
0.223125 0.341985 1.69474 3.32007
0.224375 0.341317 1.70195 3.311
0.225625 0.340651 1.70915 3.30195
0.226875 0.339986 1.71634 3.29293
0.228125 0.339323 1.72353 3.28394
0.229375 0.338662 1.73071 3.27499
0.230625 0.338002 1.73788 3.26606
0.231875 0.337345 1.74504 3.25717
0.233125 0.33669 1.75218 3.24832
0.234375 0.336037 1.75932 3.23951
0.235625 0.335386 1.76643 3.23073
0.236875 0.334739 1.77353 3.222
0.238125 0.334095 1.78059 3.21333
0.239375 0.333455 1.78763 3.20471
0.240625 0.33282 1.79462 3.19617
0.241875 0.33219 1.80156 3.18771
0.243125 0.331568 1.80843 3.17936
0.244375 0.330955 1.8152 3.17114
0.245625 0.330354 1.82186 3.16308
0.246875 0.329768 1.82836 3.15522
0.248125 0.329201 1.83467 3.14762
