x den vel pres
0.005 0.444919 0.698497 2.39939
0.015 0.444883 0.698722 2.39912
0.025 0.444822 0.6991 2.39866
0.035 0.444732 0.699657 2.39797
0.045 0.444603 0.700454 2.397
0.055 0.444423 0.701566 2.39564
0.065 0.444176 0.703089 2.39378
0.075 0.443846 0.70513 2.39129
0.085 0.443412 0.707813 2.38802
0.095 0.442854 0.711271 2.38382
0.105 0.442148 0.71564 2.37851
0.115 0.441275 0.721057 2.37194
0.125 0.440213 0.727654 2.36397
0.135 0.438945 0.735543 2.35446
0.145 0.437457 0.744818 2.34332
0.155 0.435741 0.755546 2.33049
0.165 0.433792 0.767762 2.31595
0.175 0.431614 0.781466 2.29974
0.185 0.429213 0.796625 2.28191
0.195 0.426605 0.813171 2.26259
0.205 0.423807 0.831003 2.24192
0.215 0.420842 0.849991 2.22009
0.225 0.417739 0.869979 2.19731
0.235 0.414527 0.890788 2.1738
0.245 0.411238 0.912222 2.14981
0.255 0.407907 0.934072 2.12559
0.265 0.404568 0.956119 2.1014
0.275 0.401254 0.978136 2.07746
0.285 0.398001 0.999899 2.05404
0.295 0.394839 1.02119 2.03135
0.305 0.391799 1.04178 2.0096
0.315 0.388908 1.06149 1.98898
0.325 0.386192 1.08012 1.96965
0.335 0.383669 1.09752 1.95175
0.345 0.381356 1.11355 1.93537
0.355 0.379265 1.12813 1.92058
0.365 0.377401 1.1412 1.90742
0.375 0.375766 1.15272 1.89587
0.385 0.374357 1.16272 1.8859
0.395 0.373168 1.17125 1.87743
0.405 0.372189 1.1784 1.87035
0.415 0.371413 1.18427 1.86456
0.425 0.370832 1.18899 1.85991
0.435 0.370442 1.19271 1.85626
0.445 0.370249 1.19556 1.85346
0.455 0.370271 1.19768 1.85137
0.465 0.37054 1.19921 1.84987
0.475 0.371112 1.20026 1.84884
0.485 0.372067 1.20093 1.84818
0.495 0.373519 1.20132 1.84779
0.505 0.375619 1.20149 1.84762
0.515 0.378555 1.2015 1.8476
0.525 0.382563 1.20139 1.8477
0.535 0.387916 1.2012 1.84788
0.545 0.394925 1.20096 1.84811
0.555 0.40393 1.20069 1.84838
0.565 0.41528 1.20039 1.84867
0.575 0.42932 1.20008 1.84898
0.585 0.446362 1.19977 1.8493
0.595 0.466659 1.19945 1.84963
0.605 0.490379 1.19914 1.84997
0.615 0.517572 1.19884 1.8503
0.625 0.548158 1.19854 1.85065
0.635 0.581904 1.19824 1.85099
0.645 0.618425 1.19795 1.85133
0.655 0.657191 1.19764 1.85164
0.665 0.697539 1.19729 1.85188
0.675 0.7387 1.19683 1.85196
0.685 0.779819 1.19615 1.8517
0.695 0.819978 1.19504 1.85075
0.705 0.858195 1.19312 1.84853
0.715 0.893413 1.18982 1.84408
0.725 0.92446 1.18424 1.83593
0.735 0.950004 1.17506 1.82195
0.745 0.968492 1.16046 1.7992
0.755 0.978145 1.13802 1.76403
0.765 0.977039 1.1047 1.71223
0.775 0.963355 1.05704 1.63981
0.785 0.935875 0.991573 1.54414
0.795 0.894662 0.9057 1.42559
0.805 0.841735 0.799003 1.28901
0.815 0.781307 0.674718 1.14399
0.825 0.719189 0.540622 1.00313
0.835 0.661377 0.408221 0.878518
0.845 0.612419 0.289672 0.778028
0.855 0.574418 0.193652 0.703688
0.865 0.547113 0.122862 0.652644
0.875 0.528731 0.0747068 0.619641
0.885 0.516995 0.0439575 0.59926
0.895 0.509807 0.0252231 0.587095
0.905 0.505544 0.0141903 0.580017
0.915 0.50308 0.00785354 0.575979
0.925 0.501685 0.0042838 0.573712
0.935 0.500908 0.00230505 0.572458
0.945 0.500483 0.00122395 0.571774
0.955 0.500253 0.000641353 0.571406
0.965 0.500131 0.000331659 0.57121
0.975 0.500067 0.0001695 0.571107
0.985 0.500034 8.6772e-05 0.571055
0.995 0.500019 4.92879e-05 0.571031
