x den vel pres
0.01 0.443911 0.704728 2.39178
0.03 0.443386 0.707971 2.38783
0.05 0.442529 0.713276 2.38138
0.07 0.441315 0.720791 2.37226
0.09 0.439684 0.730913 2.36003
0.11 0.437575 0.744032 2.34425
0.13 0.434946 0.760444 2.32463
0.15 0.43178 0.780297 2.30109
0.17 0.428091 0.803561 2.27376
0.19 0.423923 0.830018 2.24301
0.21 0.419352 0.859262 2.20943
0.23 0.414479 0.890722 2.17379
0.25 0.409425 0.923694 2.13696
0.27 0.404322 0.957377 2.09989
0.29 0.399313 0.990926 2.06352
0.31 0.394538 1.02349 2.02874
0.33 0.390141 1.05429 1.99631
0.35 0.386265 1.08263 1.96687
0.37 0.383061 1.10797 1.94085
0.39 0.380701 1.12996 1.91851
0.41 0.379403 1.14846 1.89987
0.43 0.379453 1.16352 1.88479
0.45 0.381245 1.17538 1.87296
0.47 0.385306 1.1844 1.86396
0.49 0.392313 1.19101 1.85732
0.51 0.403083 1.19567 1.85257
0.53 0.418524 1.19881 1.84929
0.55 0.439542 1.20081 1.84709
0.57 0.466911 1.20197 1.84567
0.59 0.501114 1.2025 1.84477
0.61 0.542176 1.20248 1.84411
0.63 0.58951 1.20174 1.84318
0.65 0.641757 1.19967 1.84092
0.67 0.696622 1.19486 1.83507
0.69 0.750679 1.18474 1.82158
0.71 0.799249 1.16533 1.79409
0.73 0.836538 1.13132 1.74436
0.75 0.856373 1.07656 1.66399
0.77 0.853774 0.995366 1.54785
0.79 0.827119 0.884544 1.39816
0.81 0.779871 0.746027 1.22684
0.83 0.720436 0.589125 1.05358
0.85 0.659535 0.430338 0.899132
0.87 0.606322 0.288721 0.777554
0.89 0.565655 0.178107 0.692277
0.91 0.537901 0.101948 0.638135
0.93 0.520657 0.0548723 0.606418
0.95 0.510737 0.0281569 0.588979
0.97 0.505425 0.0140712 0.579937
0.99 0.50297 0.00764748 0.575847
