x den vel pres
0.000625 0.445 0.698 5.2
0.001875 0.445 0.698001 5.2
0.003125 0.445 0.698001 5.2
0.004375 0.445 0.698003 5.2
0.005625 0.444999 0.698005 5.19999
0.006875 0.444999 0.698009 5.19998
0.008125 0.444998 0.698015 5.19997
0.009375 0.444997 0.698026 5.19995
0.010625 0.444995 0.698046 5.19992
0.011875 0.444991 0.698078 5.19986
0.013125 0.444986 0.698131 5.19976
0.014375 0.444976 0.698217 5.19961
0.015625 0.444961 0.698352 5.19937
0.016875 0.444938 0.698564 5.19898
0.018125 0.444902 0.698889 5.1984
0.019375 0.444849 0.699375 5.19753
0.020625 0.44477 0.700088 5.19624
0.021875 0.444657 0.701115 5.1944
0.023125 0.444499 0.702558 5.1918
0.024375 0.444282 0.70453 5.18826
0.025625 0.444001 0.707087 5.18367
0.026875 0.443659 0.710201 5.17808
0.028125 0.443261 0.713831 5.17157
0.029375 0.442811 0.717933 5.16423
0.030625 0.442315 0.72246 5.15613
0.031875 0.441779 0.727365 5.14738
0.033125 0.441206 0.732601 5.13804
0.034375 0.440603 0.738125 5.12821
0.035625 0.439973 0.743897 5.11795
0.036875 0.439321 0.74988 5.10734
0.038125 0.438651 0.756041 5.09643
0.039375 0.437964 0.762355 5.08527
0.040625 0.437265 0.768796 5.07391
0.041875 0.436555 0.775345 5.06237
0.043125 0.435836 0.781984 5.05071
0.044375 0.43511 0.788701 5.03893
0.045625 0.434378 0.795482 5.02706
0.046875 0.43364 0.802319 5.01512
0.048125 0.432899 0.809203 5.00312
0.049375 0.432154 0.816129 4.99107
0.050625 0.431407 0.823089 4.97899
0.051875 0.430657 0.830081 4.96688
0.053125 0.429905 0.8371 4.95474
0.054375 0.429152 0.844142 4.94259
0.055625 0.428398 0.851205 4.93044
0.056875 0.427642 0.858286 4.91827
0.058125 0.426886 0.865385 4.9061
0.059375 0.42613 0.872498 4.89394
0.060625 0.425373 0.879626 4.88177
0.061875 0.424616 0.886766 4.86961
0.063125 0.423859 0.893917 4.85745
0.064375 0.423101 0.901079 4.84531
0.065625 0.422344 0.908251 4.83317
0.066875 0.421587 0.915432 4.82105
0.068125 0.42083 0.922621 4.80893
0.069375 0.420073 0.929818 4.79683
0.070625 0.419317 0.937021 4.78474
0.071875 0.418561 0.944232 4.77267
0.073125 0.417806 0.951448 4.76062
0.074375 0.417051 0.958671 4.74858
0.075625 0.416296 0.965899 4.73656
0.076875 0.415542 0.973131 4.72455
0.078125 0.414789 0.980369 4.71257
0.079375 0.414036 0.987611 4.7006
0.080625 0.413284 0.994857 4.68865
0.081875 0.412533 1.00211 4.67672
0.083125 0.411782 1.00936 4.66481
0.084375 0.411033 1.01662 4.65293
0.085625 0.410283 1.02388 4.64106
0.086875 0.409535 1.03114 4.62921
0.088125 0.408788 1.03841 4.61739
0.089375 0.408041 1.04568 4.60558
0.090625 0.407295 1.05295 4.5938
0.091875 0.40655 1.06023 4.58204
0.093125 0.405806 1.0675 4.5703
0.094375 0.405062 1.07478 4.55858
0.095625 0.40432 1.08206 4.54689
0.096875 0.403578 1.08935 4.53522
0.098125 0.402837 1.09663 4.52357
0.099375 0.402098 1.10392 4.51194
0.100625 0.401359 1.11121 4.50034
0.101875 0.400621 1.1185 4.48876
0.103125 0.399884 1.12579 4.4772
0.104375 0.399148 1.13308 4.46567
0.105625 0.398412 1.14038 4.45416
0.106875 0.397678 1.14767 4.44267
0.108125 0.396945 1.15497 4.43121
0.109375 0.396213 1.16227 4.41977
0.110625 0.395481 1.16957 4.40835
0.111875 0.394751 1.17687 4.39696
0.113125 0.394022 1.18417 4.38559
0.114375 0.393293 1.19147 4.37424
0.115625 0.392566 1.19878 4.36292
0.116875 0.39184 1.20608 4.35162
0.118125 0.391114 1.21339 4.34035
0.119375 0.39039 1.22069 4.3291
0.120625 0.389667 1.228 4.31787
0.121875 0.388944 1.2353 4.30667
0.123125 0.388223 1.24261 4.29549
0.124375 0.387503 1.24992 4.28434
0.125625 0.386783 1.25723 4.27321
0.126875 0.386065 1.26454 4.2621
0.128125 0.385348 1.27184 4.25102
0.129375 0.384632 1.27915 4.23997
0.130625 0.383916 1.28646 4.22893
0.131875 0.383202 1.29377 4.21792
0.133125 0.382489 1.30108 4.20694
0.134375 0.381777 1.30839 4.19598
0.135625 0.381066 1.31571 4.18504
0.136875 0.380356 1.32302 4.17413
0.138125 0.379647 1.33033 4.16325
0.139375 0.37894 1.33764 4.15238
0.140625 0.378233 1.34495 4.14154
0.141875 0.377527 1.35226 4.13073
0.143125 0.376822 1.35957 4.11994
0.144375 0.376119 1.36688 4.10917
0.145625 0.375416 1.37419 4.09843
0.146875 0.374715 1.3815 4.08772
0.148125 0.374014 1.38881 4.07702
0.149375 0.373315 1.39612 4.06635
0.150625 0.372617 1.40343 4.05571
