x den vel pres
0.000625 1 -1.20335e-15 1.5
0.001875 1 -1.11584e-15 1.5
0.003125 1 -1.2067e-15 1.5
0.004375 1 -1.6252e-15 1.5
0.005625 1 -2.26691e-15 1.5
0.006875 1 -2.99516e-15 1.5
0.008125 1 -3.69861e-15 1.5
0.009375 1 -4.22117e-15 1.5
0.010625 1 -4.45567e-15 1.5
0.011875 1 -4.3754e-15 1.5
0.013125 1 -4.45684e-15 1.5
0.014375 1 -4.58774e-15 1.5
0.015625 1 -4.55355e-15 1.5
0.016875 1 -4.38934e-15 1.5
0.018125 1 -4.26466e-15 1.5
0.019375 1 -4.35925e-15 1.5
0.020625 1 -4.33221e-15 1.5
0.021875 1 -4.40055e-15 1.5
0.023125 1 -4.28803e-15 1.5
0.024375 1 -4.04774e-15 1.5
0.025625 1 -3.43298e-15 1.5
0.026875 1 -2.74639e-15 1.5
0.028125 1 -2.23063e-15 1.5
0.029375 1 -2.05824e-15 1.5
0.030625 1 -2.16184e-15 1.5
0.031875 1 -2.25249e-15 1.5
0.033125 1 -2.16623e-15 1.5
0.034375 1 -2.18785e-15 1.5
0.035625 1 -2.29576e-15 1.5
0.036875 1 -2.34758e-15 1.5
0.038125 1 -2.33017e-15 1.5
0.039375 1 -2.46774e-15 1.5
0.040625 1 -2.59443e-15 1.5
0.041875 1 -2.43323e-15 1.5
0.043125 1 -2.17149e-15 1.5
0.044375 1 -2.01443e-15 1.5
0.045625 1 -2.14543e-15 1.5
0.046875 1 -2.33852e-15 1.5
0.048125 1 -2.15353e-15 1.5
0.049375 1 -1.87734e-15 1.5
0.050625 1 -1.60544e-15 1.5
0.051875 1 -1.41555e-15 1.5
0.053125 1 -1.28177e-15 1.5
0.054375 1 -1.28159e-15 1.5
0.055625 1 -1.48032e-15 1.5
0.056875 1 -1.68767e-15 1.5
0.058125 1 -1.85148e-15 1.5
0.059375 1 -1.67454e-15 1.5
0.060625 1 -1.38969e-15 1.5
0.061875 1 -1.11779e-15 1.5
0.063125 1 -1.04424e-15 1.5
0.064375 1 -1.18608e-15 1.5
0.065625 1 -1.33868e-15 1.5
0.066875 1 -1.1859e-15 1.5
0.068125 1 -9.49108e-16 1.5
0.069375 1 -7.15667e-16 1.5
0.070625 1 -3.66845e-16 1.5
0.071875 1 -7.76839e-17 1.5
0.073125 1 0 1.5
0.074375 1 0 1.5
0.075625 1 0 1.5
0.076875 1 0 1.5
0.078125 1 0 1.5
0.079375 1 0 1.5
0.080625 1 0 1.5
0.081875 1 0 1.5
0.083125 1 0 1.5
0.084375 1 0 1.5
0.085625 1 0 1.5
0.086875 1 0 1.5
0.088125 1 0 1.5
0.089375 1 0 1.5
0.090625 1 0 1.5
0.091875 1 0 1.5
0.093125 1 0 1.5
0.094375 1 0 1.5
0.095625 1 0 1.5
0.096875 1 0 1.5
0.098125 1 0 1.5
0.099375 1 0 1.5
0.100625 1 0 1.5
0.101875 1 0 1.5
0.103125 1 0 1.5
0.104375 1 0 1.5
0.105625 1 0 1.5
0.106875 1 0 1.5
0.108125 1 0 1.5
0.109375 1 0 1.5
0.110625 1 0 1.5
0.111875 1 0 1.5
0.113125 1 0 1.5
0.114375 1 0 1.5
0.115625 1 0 1.5
0.116875 1 0 1.5
0.118125 1 0 1.5
0.119375 1 0 1.5
0.120625 1 0 1.5
0.121875 1 0 1.5
0.123125 1 0 1.5
0.124375 1 0 1.5
0.125625 1 0 1.5
0.126875 1 0 1.5
0.128125 1 0 1.5
0.129375 1 0 1.5
0.130625 1 0 1.5
0.131875 1 0 1.5
0.133125 1 0 1.5
0.134375 1 0 1.5
0.135625 1 0 1.5
0.136875 1 0 1.5
0.138125 1 0 1.5
0.139375 1 0 1.5
0.140625 1 0 1.5
0.141875 1 0 1.5
0.143125 1 0 1.5
0.144375 1 0 1.5
0.145625 1 0 1.5
0.146875 1 0 1.5
0.148125 1 0 1.5
0.149375 1 6.80989e-17 1.5
0.150625 1 1.80118e-16 1.5
0.151875 1 4.74283e-16 1.5
0.153125 1 1.60228e-15 1.5
0.154375 1 5.04402e-15 1.5
0.155625 1 1.22543e-14 1.5
0.156875 1 2.79958e-14 1.5
0.158125 1 6.14632e-14 1.5
0.159375 1 1.32748e-13 1.5
0.160625 1 2.86058e-13 1.5
0.161875 1 6.1661e-13 1.5
0.163125 1 1.33343e-12 1.5
0.164375 1 2.88927e-12 1.5
0.165625 1 6.2712e-12 1.5
0.166875 1 1.36295e-11 1.5
0.168125 1 2.96471e-11 1.5
0.169375 1 6.45159e-11 1.5
0.170625 1 1.4037e-10 1.5
0.171875 1 3.0513e-10 1.5
0.173125 1 6.62074e-10 1.5
0.174375 1 1.43253e-09 1.5
0.175625 1 3.08748e-09 1.5
0.176875 1 6.62092e-09 1.5
0.178125 1 1.41105e-08 1.5
0.179375 1 2.98519e-08 1.5
0.180625 1 6.26208e-08 1.5
0.181875 1 1.30108e-07 1.5
0.183125 1 2.67464e-07 1.5
0.184375 1 5.43462e-07 1.5
0.185625 0.999999 1.09041e-06 1.5
0.186875 0.999999 2.15839e-06 1.5
0.188125 0.999997 4.21107e-06 1.49999
0.189375 0.999994 8.09093e-06 1.49999
0.190625 0.999989 1.52958e-05 1.49998
0.191875 0.99998 2.84277e-05 1.49996
0.193125 0.999964 5.18954e-05 1.49992
0.194375 0.999936 9.29726e-05 1.49987
0.195625 0.999887 0.000163318 1.49976
0.196875 0.999806 0.00028105 1.49959
0.198125 0.999673 0.000473391 1.49931
0.199375 0.999462 0.000779799 1.49887
0.200625 0.999134 0.00125527 1.49818
0.201875 0.998639 0.00197311 1.49714
0.203125 0.997914 0.00302461 1.49562
0.204375 0.996896 0.00450335 1.49349
0.205625 0.99557 0.00643162 1.4907
0.206875 0.993956 0.00877993 1.48732
0.208125 0.992082 0.0115116 1.4834
0.209375 0.989975 0.0145873 1.47899
0.210625 0.987663 0.0179666 1.47416
0.211875 0.985177 0.0216093 1.46896
0.213125 0.982542 0.0254775 1.46347
0.214375 0.979783 0.0295366 1.45772
0.215625 0.976922 0.0337558 1.45176
0.216875 0.973978 0.0381083 1.44564
0.218125 0.970966 0.0425714 1.43938
0.219375 0.9679 0.0471261 1.43303
0.220625 0.96479 0.0517567 1.42659
0.221875 0.961647 0.0564502 1.42008
0.223125 0.958477 0.0611963 1.41353
0.224375 0.955286 0.0659861 1.40695
0.225625 0.952079 0.0708128 1.40034
0.226875 0.948861 0.0756704 1.39372
0.228125 0.945634 0.0805533 1.38709
0.229375 0.942402 0.0854589 1.38045
0.230625 0.939165 0.0903844 1.37382
0.231875 0.935925 0.0953272 1.36719
0.233125 0.932685 0.100286 1.36057
0.234375 0.929444 0.105258 1.35396
0.235625 0.926204 0.110243 1.34735
0.236875 0.922967 0.115238 1.34076
0.238125 0.919731 0.120244 1.33419
0.239375 0.916499 0.125259 1.32763
0.240625 0.913271 0.130283 1.32109
0.241875 0.910046 0.135314 1.31456
0.243125 0.906826 0.140353 1.30805
0.244375 0.903612 0.145398 1.30157
0.245625 0.900402 0.150449 1.2951
0.246875 0.897198 0.155506 1.28865
0.248125 0.894 0.160568 1.28222
0.249375 0.890808 0.165635 1.27582
0.250625 0.887622 0.170707 1.26944
0.251875 0.884442 0.175783 1.26307
0.253125 0.881269 0.180863 1.25673
0.254375 0.878103 0.185947 1.25042
0.255625 0.874943 0.191034 1.24412
0.256875 0.871791 0.196125 1.23785
0.258125 0.868645 0.201219 1.2316
0.259375 0.865507 0.206317 1.22538
0.260625 0.862376 0.211417 1.21918
0.261875 0.859253 0.21652 1.213
0.263125 0.856137 0.221626 1.20685
0.264375 0.853028 0.226734 1.20072
0.265625 0.849927 0.231845 1.19461
0.266875 0.846833 0.236958 1.18853
0.268125 0.843747 0.242074 1.18247
0.269375 0.840669 0.247191 1.17643
0.270625 0.837599 0.252311 1.17042
0.271875 0.834536 0.257432 1.16443
0.273125 0.831482 0.262556 1.15847
0.274375 0.828435 0.267681 1.15253
0.275625 0.825396 0.272808 1.14662
0.276875 0.822365 0.277936 1.14073
0.278125 0.819342 0.283067 1.13486
0.279375 0.816327 0.288198 1.12902
0.280625 0.81332 0.293332 1.1232
0.281875 0.810321 0.298467 1.11741
0.283125 0.80733 0.303603 1.11164
0.284375 0.804347 0.308741 1.10589
0.285625 0.801372 0.31388 1.10017
0.286875 0.798405 0.31902 1.09447
0.288125 0.795446 0.324161 1.0888
0.289375 0.792495 0.329304 1.08315
0.290625 0.789553 0.334448 1.07752
0.291875 0.786619 0.339593 1.07192
0.293125 0.783692 0.344738 1.06634
0.294375 0.780774 0.349885 1.06079
0.295625 0.777864 0.355033 1.05525
0.296875 0.774962 0.360182 1.04975
0.298125 0.772068 0.365332 1.04426
0.299375 0.769183 0.370483 1.0388
0.300625 0.766305 0.375635 1.03337
0.301875 0.763436 0.380788 1.02795
0.303125 0.760574 0.385941 1.02256
0.304375 0.757721 0.391096 1.0172
0.305625 0.754876 0.396251 1.01185
0.306875 0.752039 0.401407 1.00653
0.308125 0.74921 0.406564 1.00124
0.309375 0.746389 0.411722 0.995963
0.310625 0.743576 0.41688 0.990713
0.311875 0.740772 0.42204 0.985485
0.313125 0.737975 0.4272 0.980281
0.314375 0.735187 0.432361 0.975099
0.315625 0.732406 0.437522 0.969939
0.316875 0.729634 0.442684 0.964803
0.318125 0.726869 0.447847 0.95969
0.319375 0.724113 0.45301 0.954599
0.320625 0.721365 0.458174 0.94953
0.321875 0.718624 0.463339 0.944484
0.323125 0.715892 0.468504 0.939461
0.324375 0.713168 0.47367 0.93446
0.325625 0.710452 0.478836 0.929481
0.326875 0.707743 0.484003 0.924524
0.328125 0.705043 0.48917 0.91959
0.329375 0.702351 0.494338 0.914677
0.330625 0.699667 0.499507 0.909787
0.331875 0.696991 0.504675 0.904919
0.333125 0.694322 0.509844 0.900073
0.334375 0.691662 0.515014 0.895248
0.335625 0.68901 0.520184 0.890446
