x den vel pres
0.000625 1 -6.46597e-15 2.5
0.001875 1 -6.04361e-15 2.5
0.003125 1 -5.23393e-15 2.5
0.004375 1 -4.33013e-15 2.5
0.005625 1 -3.44949e-15 2.5
0.006875 1 -2.88329e-15 2.5
0.008125 1 -2.40089e-15 2.5
0.009375 1 -2.1833e-15 2.5
0.010625 1 -2.05433e-15 2.5
0.011875 1 -1.65759e-15 2.5
0.013125 1 -1.17077e-15 2.5
0.014375 1 -6.69861e-16 2.5
0.015625 1 -3.20679e-16 2.5
0.016875 1 -3.4878e-16 2.5
0.018125 1 -6.58239e-16 2.5
0.019375 1 -1.09076e-15 2.5
0.020625 1 -1.41998e-15 2.5
0.021875 1 -1.64632e-15 2.5
0.023125 1 -1.90095e-15 2.5
0.024375 1 -1.92223e-15 2.5
0.025625 1 -1.72318e-15 2.5
0.026875 1 -1.50349e-15 2.5
0.028125 1 -1.60694e-15 2.5
0.029375 1 -1.96439e-15 2.5
0.030625 1 -2.45201e-15 2.5
0.031875 1 -2.98748e-15 2.5
0.033125 1 -3.49555e-15 2.5
0.034375 1 -3.92846e-15 2.5
0.035625 1 -4.01119e-15 2.5
0.036875 1 -3.72343e-15 2.5
0.038125 1 -3.30914e-15 2.5
0.039375 1 -2.99776e-15 2.5
0.040625 1 -3.04847e-15 2.5
0.041875 1 -3.21316e-15 2.5
0.043125 1 -3.06266e-15 2.5
0.044375 1 -3.41983e-15 2.5
0.045625 1 -4.40192e-15 2.5
0.046875 1 -5.10908e-15 2.5
0.048125 1 -5.37921e-15 2.5
0.049375 1 -5.1325e-15 2.5
0.050625 1 -4.8445e-15 2.5
0.051875 1 -4.71425e-15 2.5
0.053125 1 -4.5772e-15 2.5
0.054375 1 -4.52936e-15 2.5
0.055625 1 -4.38539e-15 2.5
0.056875 1 -4.26886e-15 2.5
0.058125 1 -4.05621e-15 2.5
0.059375 1 -3.93964e-15 2.5
0.060625 1 -3.81617e-15 2.5
0.061875 1 -3.54169e-15 2.5
0.063125 1 -3.37706e-15 2.5
0.064375 1 -3.49386e-15 2.5
0.065625 1 -3.18861e-15 2.5
0.066875 1 -8.43959e-16 2.5
0.068125 1 3.86358e-15 2.5
0.069375 1 1.31781e-14 2.5
0.070625 1 3.39113e-14 2.5
0.071875 1 7.92646e-14 2.5
0.073125 1 1.77745e-13 2.5
0.074375 1 3.92623e-13 2.5
0.075625 1 8.57811e-13 2.5
0.076875 1 1.86498e-12 2.5
0.078125 1 4.04601e-12 2.5
