x den vel pres
0.005 0.997125 0.00481387 1.99196
0.015 0.996228 0.00631572 1.98945
0.025 0.994879 0.00857881 1.98569
0.035 0.99311 0.0115471 1.98075
0.045 0.990871 0.015308 1.97452
0.055 0.988095 0.0199782 1.9668
0.065 0.984715 0.0256774 1.95741
0.075 0.980666 0.0325187 1.94619
0.085 0.975895 0.0406034 1.933
0.095 0.970359 0.0500172 1.91774
0.105 0.964028 0.0608266 1.90034
0.115 0.956888 0.0730778 1.88078
0.125 0.948936 0.0867961 1.85908
0.135 0.940185 0.101986 1.8353
0.145 0.930661 0.118634 1.80953
0.155 0.920398 0.136709 1.7819
0.165 0.909443 0.156168 1.75256
0.175 0.897846 0.176954 1.72167
0.185 0.885664 0.199004 1.68941
0.195 0.872954 0.222249 1.65596
0.205 0.859778 0.246615 1.62151
0.215 0.846195 0.272028 1.58623
0.225 0.832264 0.298414 1.5503
0.235 0.818041 0.325698 1.51388
0.245 0.80358 0.353809 1.47712
0.255 0.788931 0.382678 1.44017
0.265 0.774142 0.41224 1.40316
0.275 0.759257 0.44243 1.3662
0.285 0.744316 0.47319 1.32942
0.295 0.729358 0.504462 1.29289
0.305 0.714416 0.536192 1.25671
0.315 0.699523 0.568328 1.22097
0.325 0.684707 0.60082 1.18572
0.335 0.669995 0.63362 1.15103
0.345 0.655412 0.666681 1.11695
0.355 0.640981 0.699957 1.08353
0.365 0.626723 0.7334 1.05081
0.375 0.612658 0.766966 1.01884
0.385 0.598806 0.800605 0.987648
0.395 0.585183 0.83427 0.95726
0.405 0.571809 0.867907 0.927709
0.415 0.558701 0.901464 0.89902
0.425 0.545874 0.934882 0.871218
0.435 0.533348 0.968098 0.844327
0.445 0.521139 1.00104 0.81837
0.455 0.509266 1.03365 0.793371
0.465 0.497746 1.06583 0.769352
0.475 0.486599 1.09749 0.746338
0.485 0.475845 1.12855 0.724354
0.495 0.465505 1.1589 0.703423
0.505 0.455598 1.18843 0.683573
0.515 0.446147 1.21701 0.664829
0.525 0.437172 1.24452 0.647217
0.535 0.428694 1.27083 0.630762
0.545 0.420731 1.29581 0.615486
0.555 0.413298 1.31933 0.601407
0.565 0.406409 1.34127 0.588537
0.575 0.400069 1.36151 0.576883
0.585 0.394281 1.37998 0.566438
0.595 0.389038 1.3966 0.557186
0.605 0.384324 1.41136 0.549097
0.615 0.380115 1.42424 0.542126
0.625 0.376379 1.4353 0.536212
0.635 0.373075 1.44462 0.531282
0.645 0.370155 1.45232 0.527249
0.655 0.367569 1.45854 0.524018
0.665 0.365263 1.46346 0.521488
0.675 0.363187 1.46724 0.519555
0.685 0.361295 1.47008 0.518121
0.695 0.359548 1.47214 0.517091
0.705 0.357917 1.47358 0.51638
0.715 0.356385 1.47454 0.515915
0.725 0.354944 1.47515 0.515633
0.735 0.353596 1.4755 0.515483
0.745 0.352353 1.47567 0.515426
0.755 0.351234 1.47571 0.51543
0.765 0.350259 1.47568 0.515473
0.775 0.349452 1.4756 0.51554
0.785 0.34883 1.47549 0.515618
0.795 0.34841 1.47537 0.5157
0.805 0.348198 1.47524 0.51578
0.815 0.348194 1.47511 0.515854
0.825 0.348385 1.47496 0.515916
0.835 0.348749 1.47479 0.515956
0.845 0.349252 1.47455 0.515952
0.855 0.349841 1.47416 0.515862
0.865 0.350438 1.47342 0.515591
0.875 0.35091 1.47196 0.514946
0.885 0.351033 1.46899 0.513537
0.895 0.350398 1.46299 0.5106
0.905 0.348274 1.45105 0.504718
0.915 0.343419 1.42802 0.493456
0.925 0.333959 1.38553 0.473179
0.935 0.317639 1.31179 0.439673
0.945 0.292838 1.19372 0.390305
0.955 0.260227 1.02264 0.327314
0.965 0.223807 0.803481 0.259439
0.975 0.189719 0.56318 0.19884
0.985 0.163267 0.347666 0.154681
0.995 0.147395 0.205854 0.130112
