x den vel pres
0.000625 0.999999 2.8784e-06 3.99999
0.001875 0.999998 5.72894e-06 3.99999
0.003125 0.999996 1.05412e-05 3.99998
0.004375 0.999992 1.8121e-05 3.99996
0.005625 0.999987 3.1292e-05 3.99993
0.006875 0.999978 5.31717e-05 3.99987
0.008125 0.999962 8.89058e-05 3.99979
0.009375 0.999938 0.000146565 3.99965
0.010625 0.999899 0.00023786 3.99944
0.011875 0.999839 0.000379852 3.9991
0.013125 0.999748 0.000596643 3.99859
0.014375 0.999611 0.000921246 3.99782
0.015625 0.99941 0.00139763 3.99669
0.016875 0.99912 0.00208244 3.99507
0.018125 0.998714 0.00304561 3.9928
0.019375 0.998157 0.0043654 3.98968
0.020625 0.997429 0.00609025 3.98561
0.021875 0.996537 0.00820671 3.98062
0.023125 0.995492 0.0106866 3.97478
0.024375 0.994308 0.0135002 3.96816
0.025625 0.992998 0.0166158 3.96085
0.026875 0.991577 0.0200007 3.95291
0.028125 0.990057 0.023623 3.94443
0.029375 0.988453 0.0274522 3.93549
0.030625 0.986776 0.0314601 3.92614
0.031875 0.985038 0.035621 3.91646
0.033125 0.983247 0.0399122 3.9065
0.034375 0.981414 0.044314 3.8963
0.035625 0.979544 0.0488092 3.88592
0.036875 0.977644 0.0533835 3.87537
0.038125 0.975719 0.0580245 3.86469
0.039375 0.973774 0.0627221 3.85391
0.040625 0.971813 0.0674678 3.84305
0.041875 0.969837 0.0722547 3.83211
0.043125 0.96785 0.0770767 3.82113
0.044375 0.965854 0.0819292 3.8101
0.045625 0.963851 0.0868078 3.79904
0.046875 0.961841 0.0917094 3.78796
0.048125 0.959827 0.0966309 3.77686
0.049375 0.957809 0.10157 3.76574
0.050625 0.955788 0.106524 3.75463
0.051875 0.953765 0.111492 3.7435
0.053125 0.951741 0.116472 3.73238
0.054375 0.949715 0.121464 3.72127
0.055625 0.947688 0.126466 3.71015
0.056875 0.945661 0.131478 3.69905
0.058125 0.943634 0.136498 3.68795
0.059375 0.941607 0.141526 3.67687
0.060625 0.939581 0.146562 3.6658
0.061875 0.937556 0.151605 3.65474
0.063125 0.935531 0.156653 3.64369
0.064375 0.933508 0.161708 3.63267
0.065625 0.931486 0.166768 3.62166
0.066875 0.929466 0.171833 3.61066
0.068125 0.927447 0.176903 3.59969
0.069375 0.92543 0.181977 3.58873
0.070625 0.923414 0.187055 3.5778
0.071875 0.921401 0.192138 3.56688
0.073125 0.91939 0.197224 3.55598
0.074375 0.917381 0.202314 3.54511
0.075625 0.915374 0.207407 3.53426
0.076875 0.913369 0.212503 3.52342
0.078125 0.911367 0.217602 3.51261
0.079375 0.909367 0.222704 3.50183
0.080625 0.907369 0.227808 3.49106
0.081875 0.905374 0.232916 3.48032
0.083125 0.903382 0.238025 3.46961
0.084375 0.901392 0.243137 3.45891
0.085625 0.899405 0.248252 3.44824
0.086875 0.89742 0.253368 3.43759
0.088125 0.895439 0.258487 3.42697
0.089375 0.893459 0.263607 3.41637
0.090625 0.891483 0.268729 3.4058
0.091875 0.88951 0.273853 3.39525
0.093125 0.887539 0.278979 3.38472
0.094375 0.885571 0.284107 3.37422
0.095625 0.883606 0.289236 3.36374
0.096875 0.881644 0.294367 3.35329
0.098125 0.879685 0.299499 3.34286
0.099375 0.877729 0.304633 3.33246
0.100625 0.875776 0.309768 3.32208
0.101875 0.873826 0.314904 3.31173
0.103125 0.871878 0.320042 3.3014
0.104375 0.869934 0.325181 3.2911
0.105625 0.867993 0.330321 3.28082
0.106875 0.866054 0.335462 3.27057
0.108125 0.864119 0.340605 3.26034
0.109375 0.862187 0.345749 3.25014
0.110625 0.860258 0.350893 3.23996
0.111875 0.858332 0.356039 3.22981
0.113125 0.856409 0.361186 3.21969
0.114375 0.854489 0.366334 3.20959
0.115625 0.852572 0.371482 3.19951
0.116875 0.850658 0.376632 3.18946
0.118125 0.848748 0.381783 3.17944
0.119375 0.84684 0.386934 3.16944
0.120625 0.844936 0.392086 3.15946
0.121875 0.843035 0.39724 3.14952
0.123125 0.841136 0.402394 3.13959
0.124375 0.839241 0.407548 3.12969
0.125625 0.837349 0.412704 3.11982
0.126875 0.835461 0.41786 3.10997
0.128125 0.833575 0.423018 3.10015
0.129375 0.831692 0.428175 3.09035
0.130625 0.829813 0.433334 3.08058
0.131875 0.827937 0.438493 3.07083
0.133125 0.826064 0.443653 3.06111
0.134375 0.824194 0.448813 3.05142
0.135625 0.822327 0.453975 3.04174
0.136875 0.820464 0.459136 3.0321
0.138125 0.818603 0.464299 3.02248
0.139375 0.816746 0.469462 3.01288
0.140625 0.814892 0.474625 3.00331
0.141875 0.813041 0.479789 2.99376
0.143125 0.811193 0.484954 2.98424
0.144375 0.809349 0.490119 2.97475
0.145625 0.807507 0.495285 2.96528
0.146875 0.805669 0.500451 2.95583
0.148125 0.803834 0.505618 2.94641
0.149375 0.802002 0.510785 2.93701
0.150625 0.800173 0.515953 2.92764
0.151875 0.798348 0.521121 2.91829
0.153125 0.796525 0.52629 2.90897
0.154375 0.794706 0.53146 2.89967
0.155625 0.79289 0.536629 2.8904
0.156875 0.791077 0.5418 2.88115
0.158125 0.789267 0.54697 2.87193
0.159375 0.78746 0.552141 2.86273
0.160625 0.785657 0.557313 2.85356
0.161875 0.783857 0.562485 2.8444
0.163125 0.782059 0.567657 2.83528
0.164375 0.780265 0.57283 2.82618
0.165625 0.778474 0.578003 2.8171
0.166875 0.776687 0.583177 2.80805
0.168125 0.774902 0.588351 2.79902
0.169375 0.773121 0.593526 2.79001
0.170625 0.771343 0.5987 2.78103
